symbol,hour_ms,funding_rate
BTCUSDT,1599609600000,0.0001
BTCUSDT,1599638400000,0.0001
BTCUSDT,1599667200000,0.0001
BTCUSDT,1599696000000,0.0001
BTCUSDT,1599724800000,0.0001
BTCUSDT,1599753600000,0.0001
BTCUSDT,1599782400000,0.0001
BTCUSDT,1599811200000,0.0001
BTCUSDT,1599840000000,0.0001
BTCUSDT,1599868800000,0.0001
BTCUSDT,1599897600000,0.0001
BTCUSDT,1599926400000,0.0001
BTCUSDT,1599955200000,0.0001
BTCUSDT,1599984000000,0.0001
BTCUSDT,1600012800000,0.0001
BTCUSDT,1600041600000,0.0001
BTCUSDT,1600070400000,0.0001
BTCUSDT,1600099200000,8.68e-06
BTCUSDT,1600128000000,-0.0002227
BTCUSDT,1600156800000,-2.796e-05
BTCUSDT,1600185600000,-5.156e-05
BTCUSDT,1600214400000,-0.00011181
BTCUSDT,1600243200000,-1.488e-05
BTCUSDT,1600272000000,-3.198e-05
BTCUSDT,1600300800000,-5.63e-06
BTCUSDT,1600329600000,2.957e-05
BTCUSDT,1600358400000,9.8e-07
BTCUSDT,1600387200000,9.425e-05
BTCUSDT,1600416000000,5.579e-05
BTCUSDT,1600444800000,4.967e-05
BTCUSDT,1600473600000,-0.0001155
BTCUSDT,1600502400000,-0.0001098
BTCUSDT,1600531200000,-5.749e-05
BTCUSDT,1600560000000,-6.476e-05
BTCUSDT,1600588800000,-0.00011198
BTCUSDT,1600617600000,-6.625e-05
BTCUSDT,1600646400000,-7.506e-05
BTCUSDT,1600675200000,-0.00012071
BTCUSDT,1600704000000,0.0001
BTCUSDT,1600732800000,0.0001
BTCUSDT,1600761600000,0.0001
BTCUSDT,1600790400000,0.0001
BTCUSDT,1600819200000,4.321e-05
BTCUSDT,1600848000000,-2.604e-05
BTCUSDT,1600876800000,-5.506e-05
BTCUSDT,1600905600000,3.817e-05
BTCUSDT,1600934400000,6.991e-05
BTCUSDT,1600963200000,1.182e-05
BTCUSDT,1600992000000,-0.00023219
BTCUSDT,1601020800000,2.542e-05
BTCUSDT,1601049600000,0.0001
BTCUSDT,1601078400000,0.0001
BTCUSDT,1601107200000,0.0001
BTCUSDT,1601136000000,0.0001
BTCUSDT,1601164800000,0.0001
BTCUSDT,1601193600000,0.0001
BTCUSDT,1601222400000,0.0001
BTCUSDT,1601251200000,0.0001
BTCUSDT,1601280000000,0.0001
BTCUSDT,1601308800000,0.0001
BTCUSDT,1601337600000,0.0001
BTCUSDT,1601366400000,0.0001
BTCUSDT,1601395200000,0.0001
BTCUSDT,1601424000000,0.0001
BTCUSDT,1601452800000,0.0001
BTCUSDT,1601481600000,0.0001
BTCUSDT,1601510400000,7.412e-05
BTCUSDT,1601539200000,0.0001
BTCUSDT,1601568000000,0.0001
BTCUSDT,1601596800000,-2.63e-06
BTCUSDT,1601625600000,-1.652e-05
BTCUSDT,1601654400000,0.0001
BTCUSDT,1601683200000,0.0001
BTCUSDT,1601712000000,0.0001
BTCUSDT,1601740800000,9.749e-05
BTCUSDT,1601769600000,-2.144e-05
BTCUSDT,1601798400000,5.039e-05
BTCUSDT,1601827200000,-7.56e-06
BTCUSDT,1601856000000,-3.381e-05
BTCUSDT,1601884800000,-9.143e-05
BTCUSDT,1601913600000,-6.912e-05
BTCUSDT,1601942400000,-1.26e-06
BTCUSDT,1601971200000,-8.313e-05
BTCUSDT,1602000000000,6.937e-05
BTCUSDT,1602028800000,5.11e-06
BTCUSDT,1602057600000,-8.58e-06
BTCUSDT,1602086400000,1.553e-05
BTCUSDT,1602115200000,2.693e-05
BTCUSDT,1602144000000,3.248e-05
BTCUSDT,1602172800000,8.856e-05
BTCUSDT,1602201600000,6.128e-05
BTCUSDT,1602230400000,0.0001
BTCUSDT,1602259200000,0.0001
BTCUSDT,1602288000000,0.0001
BTCUSDT,1602316800000,0.0001
BTCUSDT,1602345600000,0.0001
BTCUSDT,1602374400000,0.0001
BTCUSDT,1602403200000,0.0001
BTCUSDT,1602432000000,0.0001
BTCUSDT,1602460800000,0.0001
BTCUSDT,1602489600000,0.0001
BTCUSDT,1602518400000,0.0001
BTCUSDT,1602547200000,0.0001
BTCUSDT,1602576000000,0.0001
BTCUSDT,1602604800000,0.0001
BTCUSDT,1602633600000,0.0001
BTCUSDT,1602662400000,0.0001
BTCUSDT,1602691200000,0.0001
BTCUSDT,1602720000000,0.0001
BTCUSDT,1602748800000,0.0001
BTCUSDT,1602777600000,0.0001
BTCUSDT,1602806400000,0.0001
BTCUSDT,1602835200000,0.0001
BTCUSDT,1602864000000,0.0001
BTCUSDT,1602892800000,0.0001
BTCUSDT,1602921600000,0.0001
BTCUSDT,1602950400000,0.0001
BTCUSDT,1602979200000,0.0001
BTCUSDT,1603008000000,0.0001
BTCUSDT,1603036800000,0.0001
BTCUSDT,1603065600000,0.0001
BTCUSDT,1603094400000,0.0001
BTCUSDT,1603123200000,0.0001
BTCUSDT,1603152000000,0.0001
BTCUSDT,1603180800000,0.0001
BTCUSDT,1603209600000,3.742e-05
BTCUSDT,1603238400000,2.291e-05
BTCUSDT,1603267200000,7.487e-05
BTCUSDT,1603296000000,0.0001
BTCUSDT,1603324800000,0.0001
BTCUSDT,1603353600000,0.0001
BTCUSDT,1603382400000,0.0001
BTCUSDT,1603411200000,0.0001
BTCUSDT,1603440000000,0.0001
BTCUSDT,1603468800000,0.0001
BTCUSDT,1603497600000,0.0001
BTCUSDT,1603526400000,0.0001
BTCUSDT,1603555200000,0.0001
BTCUSDT,1603584000000,0.0001
BTCUSDT,1603612800000,0.0001
BTCUSDT,1603641600000,0.0001
BTCUSDT,1603670400000,0.0001
BTCUSDT,1603699200000,0.0001
BTCUSDT,1603728000000,0.0001
BTCUSDT,1603756800000,9.274e-05
BTCUSDT,1603785600000,6.127e-05
BTCUSDT,1603814400000,0.0001
BTCUSDT,1603843200000,3.725e-05
BTCUSDT,1603872000000,0.0001
BTCUSDT,1603900800000,0.0001
BTCUSDT,1603929600000,-0.00026006
BTCUSDT,1603958400000,-8.052e-05
BTCUSDT,1603987200000,-3.189e-05
BTCUSDT,1604016000000,-0.00015268
BTCUSDT,1604044800000,-9.68e-06
BTCUSDT,1604073600000,-0.00013414
BTCUSDT,1604102400000,-0.00024694
BTCUSDT,1604131200000,-0.00016865
BTCUSDT,1604160000000,9.204e-05
BTCUSDT,1604188800000,-6.386e-05
BTCUSDT,1604217600000,-4.096e-05
BTCUSDT,1604246400000,-5.043e-05
BTCUSDT,1604275200000,7.881e-05
BTCUSDT,1604304000000,-3.275e-05
BTCUSDT,1604332800000,8.717e-05
BTCUSDT,1604361600000,-0.00017064
BTCUSDT,1604390400000,-4.67e-06
BTCUSDT,1604419200000,-8.581e-05
BTCUSDT,1604448000000,-7.816e-05
BTCUSDT,1604476800000,-2.648e-05
BTCUSDT,1604505600000,-0.00023791
BTCUSDT,1604534400000,0.0001
BTCUSDT,1604563200000,0.0001
BTCUSDT,1604592000000,0.0001
BTCUSDT,1604620800000,0.0001
BTCUSDT,1604649600000,0.00023315
BTCUSDT,1604678400000,0.0003429
BTCUSDT,1604707200000,0.00024948
BTCUSDT,1604736000000,0.00037914
BTCUSDT,1604764800000,0.0003589
BTCUSDT,1604793600000,0.0001
BTCUSDT,1604822400000,0.0001
BTCUSDT,1604851200000,0.0001
BTCUSDT,1604880000000,0.0001
BTCUSDT,1604908800000,0.0001
BTCUSDT,1604937600000,0.0001
BTCUSDT,1604966400000,0.0001
BTCUSDT,1604995200000,0.0001
BTCUSDT,1605024000000,0.0001
BTCUSDT,1605052800000,0.0001
BTCUSDT,1605081600000,0.0001
BTCUSDT,1605110400000,0.0001
BTCUSDT,1605139200000,0.0001
BTCUSDT,1605168000000,0.0001
BTCUSDT,1605196800000,0.0001
BTCUSDT,1605225600000,0.0001
BTCUSDT,1605254400000,0.0001
BTCUSDT,1605283200000,0.0001
BTCUSDT,1605312000000,0.0001
BTCUSDT,1605340800000,0.0001
BTCUSDT,1605369600000,4.277e-05
BTCUSDT,1605398400000,0.0001
BTCUSDT,1605427200000,0.0001
BTCUSDT,1605456000000,0.0001
BTCUSDT,1605484800000,0.0001
BTCUSDT,1605513600000,0.0001
BTCUSDT,1605542400000,0.0001
BTCUSDT,1605571200000,0.0001
BTCUSDT,1605600000000,0.0001
BTCUSDT,1605628800000,0.0001
BTCUSDT,1605657600000,0.00021138
BTCUSDT,1605686400000,0.00057572
BTCUSDT,1605715200000,0.00021486
BTCUSDT,1605744000000,0.0001
BTCUSDT,1605772800000,0.00025015
BTCUSDT,1605801600000,0.00052207
BTCUSDT,1605830400000,0.0003665
BTCUSDT,1605859200000,0.00039647
BTCUSDT,1605888000000,0.00038617
BTCUSDT,1605916800000,0.0001
BTCUSDT,1605945600000,0.0001
BTCUSDT,1605974400000,0.00059438
BTCUSDT,1606003200000,0.00080363
BTCUSDT,1606032000000,0.00086985
BTCUSDT,1606060800000,0.00066537
BTCUSDT,1606089600000,0.00101151
BTCUSDT,1606118400000,0.00076207
BTCUSDT,1606147200000,0.00108391
BTCUSDT,1606176000000,0.00050801
BTCUSDT,1606204800000,0.00060366
BTCUSDT,1606233600000,0.00081176
BTCUSDT,1606262400000,0.00084235
BTCUSDT,1606291200000,0.00038079
BTCUSDT,1606320000000,0.00075292
BTCUSDT,1606348800000,0.00035414
BTCUSDT,1606377600000,0.0001313
BTCUSDT,1606406400000,0.00028796
BTCUSDT,1606435200000,0.00010773
BTCUSDT,1606464000000,0.0001
BTCUSDT,1606492800000,0.0001
BTCUSDT,1606521600000,0.0001
BTCUSDT,1606550400000,0.0001
BTCUSDT,1606579200000,0.0001
BTCUSDT,1606608000000,0.0001
BTCUSDT,1606636800000,0.0001
BTCUSDT,1606665600000,0.0001
BTCUSDT,1606694400000,0.0001
BTCUSDT,1606723200000,0.0001
BTCUSDT,1606752000000,0.00029481
BTCUSDT,1606780800000,0.00045929
BTCUSDT,1606809600000,0.00043287
BTCUSDT,1606838400000,0.00011546
BTCUSDT,1606867200000,0.0001
BTCUSDT,1606896000000,0.0001
BTCUSDT,1606924800000,0.0001
BTCUSDT,1606953600000,0.0001
BTCUSDT,1606982400000,0.0001
BTCUSDT,1607011200000,0.00025455
BTCUSDT,1607040000000,0.00012703
BTCUSDT,1607068800000,0.0001
BTCUSDT,1607097600000,0.0001
BTCUSDT,1607126400000,0.0001
BTCUSDT,1607155200000,0.0001
BTCUSDT,1607184000000,0.0001
BTCUSDT,1607212800000,0.0001
BTCUSDT,1607241600000,0.0001
BTCUSDT,1607270400000,0.0001
BTCUSDT,1607299200000,0.0001
BTCUSDT,1607328000000,0.0001
BTCUSDT,1607356800000,0.0001
BTCUSDT,1607385600000,0.0001
BTCUSDT,1607414400000,0.0001
BTCUSDT,1607443200000,0.0001
BTCUSDT,1607472000000,0.0001
BTCUSDT,1607500800000,0.0001
BTCUSDT,1607529600000,0.0001
BTCUSDT,1607558400000,0.0001
BTCUSDT,1607587200000,0.0001
BTCUSDT,1607616000000,0.0001
BTCUSDT,1607644800000,0.0001
BTCUSDT,1607673600000,0.0001
BTCUSDT,1607702400000,0.0001
BTCUSDT,1607731200000,0.0001
BTCUSDT,1607760000000,-2.135e-05
BTCUSDT,1607788800000,4.314e-05
BTCUSDT,1607817600000,0.0001
BTCUSDT,1607846400000,0.0001
BTCUSDT,1607875200000,0.0001
BTCUSDT,1607904000000,0.0001
BTCUSDT,1607932800000,0.0001
BTCUSDT,1607961600000,0.0001
BTCUSDT,1607990400000,0.0001
BTCUSDT,1608019200000,0.0001
BTCUSDT,1608048000000,0.0001
BTCUSDT,1608076800000,0.0001
BTCUSDT,1608105600000,0.0001
BTCUSDT,1608134400000,0.00046054
BTCUSDT,1608163200000,0.0001
BTCUSDT,1608192000000,0.00021355
BTCUSDT,1608220800000,0.00054618
BTCUSDT,1608249600000,0.00028532
BTCUSDT,1608278400000,0.00053548
BTCUSDT,1608307200000,0.00045032
BTCUSDT,1608336000000,0.0001
BTCUSDT,1608364800000,0.00038032
BTCUSDT,1608393600000,0.00070544
BTCUSDT,1608422400000,0.00078228
BTCUSDT,1608451200000,0.00037486
BTCUSDT,1608480000000,0.00038896
BTCUSDT,1608508800000,0.00041795
BTCUSDT,1608537600000,0.00030249
BTCUSDT,1608566400000,0.00023741
BTCUSDT,1608595200000,0.0001
BTCUSDT,1608624000000,0.0001
BTCUSDT,1608652800000,0.00019956
BTCUSDT,1608681600000,0.0001131
BTCUSDT,1608710400000,0.0001
BTCUSDT,1608739200000,0.00010214
BTCUSDT,1608768000000,0.0001
BTCUSDT,1608796800000,0.0001
BTCUSDT,1608825600000,0.00027216
BTCUSDT,1608854400000,0.00018528
BTCUSDT,1608883200000,0.0001
BTCUSDT,1608912000000,0.00034905
BTCUSDT,1608940800000,0.0001
BTCUSDT,1608969600000,0.00016965
BTCUSDT,1608998400000,0.0001
BTCUSDT,1609027200000,0.0001994
BTCUSDT,1609056000000,0.00025468
BTCUSDT,1609084800000,0.00071164
BTCUSDT,1609113600000,0.00043463
BTCUSDT,1609142400000,0.00036133
BTCUSDT,1609171200000,0.00071278
BTCUSDT,1609200000000,0.00037693
BTCUSDT,1609228800000,0.0004893
BTCUSDT,1609257600000,0.00039914
BTCUSDT,1609286400000,0.00048979
BTCUSDT,1609315200000,0.00076836
BTCUSDT,1609344000000,0.0006288
BTCUSDT,1609372800000,0.00053292
BTCUSDT,1609401600000,0.00060345
BTCUSDT,1609430400000,0.00036744
BTCUSDT,1609459200000,0.00022753
BTCUSDT,1609488000000,0.00026336
BTCUSDT,1609516800000,0.00034457
BTCUSDT,1609545600000,0.0001
BTCUSDT,1609574400000,0.00020151
BTCUSDT,1609603200000,0.00115471
BTCUSDT,1609632000000,0.00124058
BTCUSDT,1609660800000,0.00114744
BTCUSDT,1609689600000,0.00155006
BTCUSDT,1609718400000,0.00164126
BTCUSDT,1609747200000,0.00236482
BTCUSDT,1609776000000,0.00056137
BTCUSDT,1609804800000,0.00088338
BTCUSDT,1609833600000,0.00047166
BTCUSDT,1609862400000,0.00062904
BTCUSDT,1609891200000,0.00127193
BTCUSDT,1609920000000,0.00210008
BTCUSDT,1609948800000,0.00149253
BTCUSDT,1609977600000,0.00100316
BTCUSDT,1610006400000,0.00142744
BTCUSDT,1610035200000,0.00099841
BTCUSDT,1610064000000,0.00213517
BTCUSDT,1610092800000,0.00092044
BTCUSDT,1610121600000,0.00131892
BTCUSDT,1610150400000,0.00062954
BTCUSDT,1610179200000,0.00066918
BTCUSDT,1610208000000,0.00146942
BTCUSDT,1610236800000,0.00145604
BTCUSDT,1610265600000,0.00120632
BTCUSDT,1610294400000,0.00052988
BTCUSDT,1610323200000,0.00086486
BTCUSDT,1610352000000,0.00081553
BTCUSDT,1610380800000,0.00053444
BTCUSDT,1610409600000,0.00033526
BTCUSDT,1610438400000,0.00050855
BTCUSDT,1610467200000,0.00054945
BTCUSDT,1610496000000,0.00014768
BTCUSDT,1610524800000,0.0002259
BTCUSDT,1610553600000,0.0007053
BTCUSDT,1610582400000,0.00078331
BTCUSDT,1610611200000,0.00072627
BTCUSDT,1610640000000,0.00068503
BTCUSDT,1610668800000,0.00055628
BTCUSDT,1610697600000,0.00064483
BTCUSDT,1610726400000,0.00118185
BTCUSDT,1610755200000,0.0001
BTCUSDT,1610784000000,0.00032573
BTCUSDT,1610812800000,0.00068496
BTCUSDT,1610841600000,0.00033109
BTCUSDT,1610870400000,0.00030276
BTCUSDT,1610899200000,0.0001
BTCUSDT,1610928000000,0.00055375
BTCUSDT,1610956800000,0.00049321
BTCUSDT,1610985600000,0.0010355
BTCUSDT,1611014400000,0.0006167
BTCUSDT,1611043200000,0.0014009
BTCUSDT,1611072000000,0.00158467
BTCUSDT,1611100800000,0.00088178
BTCUSDT,1611129600000,0.00017967
BTCUSDT,1611158400000,0.00016482
BTCUSDT,1611187200000,0.00042078
BTCUSDT,1611216000000,0.00048357
BTCUSDT,1611244800000,0.00026589
BTCUSDT,1611273600000,0.0001
BTCUSDT,1611302400000,0.0001
BTCUSDT,1611331200000,0.0001
BTCUSDT,1611360000000,0.0001
BTCUSDT,1611388800000,0.00012182
BTCUSDT,1611417600000,0.0001
BTCUSDT,1611446400000,0.0001
BTCUSDT,1611475200000,0.00014368
BTCUSDT,1611504000000,0.00041388
BTCUSDT,1611532800000,0.0001
BTCUSDT,1611561600000,0.00052253
BTCUSDT,1611590400000,0.00042414
BTCUSDT,1611619200000,0.00013506
BTCUSDT,1611648000000,0.0001
BTCUSDT,1611676800000,0.0001
BTCUSDT,1611705600000,0.0001
BTCUSDT,1611734400000,0.0001
BTCUSDT,1611763200000,0.0001
BTCUSDT,1611792000000,0.0001
BTCUSDT,1611820800000,0.0001
BTCUSDT,1611849600000,0.00022262
BTCUSDT,1611878400000,0.0001
BTCUSDT,1611907200000,0.00064803
BTCUSDT,1611936000000,0.00166789
BTCUSDT,1611964800000,0.00039208
BTCUSDT,1611993600000,0.000332
BTCUSDT,1612022400000,0.00052428
BTCUSDT,1612051200000,0.00054944
BTCUSDT,1612080000000,0.00046117
BTCUSDT,1612108800000,0.00044234
BTCUSDT,1612137600000,0.00013932
BTCUSDT,1612166400000,0.00037561
BTCUSDT,1612195200000,0.00066848
BTCUSDT,1612224000000,0.00036787
BTCUSDT,1612252800000,0.00044278
BTCUSDT,1612281600000,0.00122181
BTCUSDT,1612310400000,0.00077297
BTCUSDT,1612339200000,0.00080805
BTCUSDT,1612368000000,0.00075287
BTCUSDT,1612396800000,0.00029063
BTCUSDT,1612425600000,0.00074286
BTCUSDT,1612454400000,0.00061936
BTCUSDT,1612483200000,0.00056635
BTCUSDT,1612512000000,0.00074838
BTCUSDT,1612540800000,0.00099154
BTCUSDT,1612569600000,0.00034782
BTCUSDT,1612598400000,0.00069827
BTCUSDT,1612627200000,0.00102371
BTCUSDT,1612656000000,0.00155546
BTCUSDT,1612684800000,0.00065121
BTCUSDT,1612713600000,0.00106206
BTCUSDT,1612742400000,0.00059267
BTCUSDT,1612771200000,0.00057887
BTCUSDT,1612800000000,0.00248993
BTCUSDT,1612828800000,0.00131125
BTCUSDT,1612857600000,0.00186573
BTCUSDT,1612886400000,0.00161159
BTCUSDT,1612915200000,0.00124313
BTCUSDT,1612944000000,0.0017535
BTCUSDT,1612972800000,0.00112397
BTCUSDT,1613001600000,0.00076742
BTCUSDT,1613030400000,0.0008307
BTCUSDT,1613059200000,0.0017411
BTCUSDT,1613088000000,0.00128772
BTCUSDT,1613116800000,0.0012563
BTCUSDT,1613145600000,0.00105533
BTCUSDT,1613174400000,0.00139999
BTCUSDT,1613203200000,0.00141609
BTCUSDT,1613232000000,0.00075946
BTCUSDT,1613260800000,0.00085048
BTCUSDT,1613289600000,0.00146185
BTCUSDT,1613318400000,0.00149489
BTCUSDT,1613347200000,0.0011786
BTCUSDT,1613376000000,0.00040617
BTCUSDT,1613404800000,0.00068133
BTCUSDT,1613433600000,0.000996
BTCUSDT,1613462400000,0.00123546
BTCUSDT,1613491200000,0.00141818
BTCUSDT,1613520000000,0.00104066
BTCUSDT,1613548800000,0.00093436
BTCUSDT,1613577600000,0.00147112
BTCUSDT,1613606400000,0.00132249
BTCUSDT,1613635200000,0.00154303
BTCUSDT,1613664000000,0.00125842
BTCUSDT,1613692800000,0.00091255
BTCUSDT,1613721600000,0.00084526
BTCUSDT,1613750400000,0.00128791
BTCUSDT,1613779200000,0.00156318
BTCUSDT,1613808000000,0.00116465
BTCUSDT,1613836800000,0.00122535
BTCUSDT,1613865600000,0.00100357
BTCUSDT,1613894400000,0.00099022
BTCUSDT,1613923200000,0.0012582
BTCUSDT,1613952000000,0.00117049
BTCUSDT,1613980800000,0.00091782
BTCUSDT,1614009600000,0.00077864
BTCUSDT,1614038400000,0.00024947
BTCUSDT,1614067200000,0.0002962
BTCUSDT,1614096000000,0.00013281
BTCUSDT,1614124800000,0.0001
BTCUSDT,1614153600000,0.00051791
BTCUSDT,1614182400000,0.00037289
BTCUSDT,1614211200000,0.00017706
BTCUSDT,1614240000000,0.00018247
BTCUSDT,1614268800000,0.00034053
BTCUSDT,1614297600000,0.0001
BTCUSDT,1614326400000,0.0001
BTCUSDT,1614355200000,0.0001
BTCUSDT,1614384000000,0.00030164
BTCUSDT,1614412800000,0.0004457
BTCUSDT,1614441600000,0.00010038
BTCUSDT,1614470400000,0.0001
BTCUSDT,1614499200000,0.0001
BTCUSDT,1614528000000,0.00037706
BTCUSDT,1614556800000,0.00016921
BTCUSDT,1614585600000,0.0001
BTCUSDT,1614614400000,0.0001
BTCUSDT,1614643200000,0.0001
BTCUSDT,1614672000000,0.0001
BTCUSDT,1614700800000,0.0001
BTCUSDT,1614729600000,0.0001
BTCUSDT,1614758400000,0.0001
BTCUSDT,1614787200000,0.00045078
BTCUSDT,1614816000000,0.0001
BTCUSDT,1614844800000,0.0001
BTCUSDT,1614873600000,0.0001
BTCUSDT,1614902400000,0.0001
BTCUSDT,1614931200000,0.0001
BTCUSDT,1614960000000,0.0001
BTCUSDT,1614988800000,0.0001
BTCUSDT,1615017600000,0.0001
BTCUSDT,1615046400000,0.0001
BTCUSDT,1615075200000,0.0001
BTCUSDT,1615104000000,0.0001
BTCUSDT,1615132800000,0.00017606
BTCUSDT,1615161600000,0.0001
BTCUSDT,1615190400000,0.0001
BTCUSDT,1615219200000,0.00024757
BTCUSDT,1615248000000,0.00072419
BTCUSDT,1615276800000,0.00041976
BTCUSDT,1615305600000,0.00057038
BTCUSDT,1615334400000,0.00024344
BTCUSDT,1615363200000,0.00048586
BTCUSDT,1615392000000,0.00056915
BTCUSDT,1615420800000,0.00095931
BTCUSDT,1615449600000,0.00099305
BTCUSDT,1615478400000,0.00085439
BTCUSDT,1615507200000,0.00102002
BTCUSDT,1615536000000,0.00067147
BTCUSDT,1615564800000,0.00051199
BTCUSDT,1615593600000,0.00047834
BTCUSDT,1615622400000,0.00060567
BTCUSDT,1615651200000,0.00057114
BTCUSDT,1615680000000,0.00081828
BTCUSDT,1615708800000,0.00084593
BTCUSDT,1615737600000,0.00115069
BTCUSDT,1615766400000,0.0008201
BTCUSDT,1615795200000,0.0010521
BTCUSDT,1615824000000,0.00015776
BTCUSDT,1615852800000,0.00022573
BTCUSDT,1615881600000,0.00035862
BTCUSDT,1615910400000,0.00040673
BTCUSDT,1615939200000,0.00035367
BTCUSDT,1615968000000,0.00019234
BTCUSDT,1615996800000,0.00024575
BTCUSDT,1616025600000,0.00030265
BTCUSDT,1616054400000,0.00029259
BTCUSDT,1616083200000,0.00032547
BTCUSDT,1616112000000,0.00032006
BTCUSDT,1616140800000,0.00012887
BTCUSDT,1616169600000,0.0003326
BTCUSDT,1616198400000,0.0004928
BTCUSDT,1616227200000,0.00044452
BTCUSDT,1616256000000,0.00048936
BTCUSDT,1616284800000,0.00031366
BTCUSDT,1616313600000,0.00042375
BTCUSDT,1616342400000,0.0001
BTCUSDT,1616371200000,0.00051919
BTCUSDT,1616400000000,0.00045562
BTCUSDT,1616428800000,0.00048977
BTCUSDT,1616457600000,0.0002421
BTCUSDT,1616486400000,0.00026619
BTCUSDT,1616515200000,0.00042245
BTCUSDT,1616544000000,0.00053454
BTCUSDT,1616572800000,0.00016567
BTCUSDT,1616601600000,0.00026422
BTCUSDT,1616630400000,0.00011828
BTCUSDT,1616659200000,0.0001
BTCUSDT,1616688000000,0.0001
BTCUSDT,1616716800000,0.00016
BTCUSDT,1616745600000,0.0001
BTCUSDT,1616774400000,0.0001
BTCUSDT,1616803200000,0.0001
BTCUSDT,1616832000000,0.0001
BTCUSDT,1616860800000,0.0001
BTCUSDT,1616889600000,0.0001
BTCUSDT,1616918400000,0.0001
BTCUSDT,1616947200000,0.0001
BTCUSDT,1616976000000,0.0001
BTCUSDT,1617004800000,0.0001
BTCUSDT,1617033600000,0.00018171
BTCUSDT,1617062400000,0.00032026
BTCUSDT,1617091200000,0.00027258
BTCUSDT,1617120000000,0.00083501
BTCUSDT,1617148800000,0.00080754
BTCUSDT,1617177600000,0.00070889
BTCUSDT,1617206400000,0.00058414
BTCUSDT,1617235200000,0.00109277
BTCUSDT,1617264000000,0.00095247
BTCUSDT,1617292800000,0.00051932
BTCUSDT,1617321600000,0.00071058
BTCUSDT,1617350400000,0.00106221
BTCUSDT,1617379200000,0.0010197
BTCUSDT,1617408000000,0.00063267
BTCUSDT,1617436800000,0.00107843
BTCUSDT,1617465600000,0.00101313
BTCUSDT,1617494400000,0.0005209
BTCUSDT,1617523200000,0.00048495
BTCUSDT,1617552000000,0.00026521
BTCUSDT,1617580800000,0.00039464
BTCUSDT,1617609600000,0.00043217
BTCUSDT,1617638400000,0.00037409
BTCUSDT,1617667200000,0.00097189
BTCUSDT,1617696000000,0.00057776
BTCUSDT,1617724800000,0.00083736
BTCUSDT,1617753600000,0.00057609
BTCUSDT,1617782400000,0.00053749
BTCUSDT,1617811200000,0.0005366
BTCUSDT,1617840000000,0.00040784
BTCUSDT,1617868800000,0.00024943
BTCUSDT,1617897600000,0.00026225
BTCUSDT,1617926400000,0.00019611
BTCUSDT,1617955200000,0.00026301
BTCUSDT,1617984000000,0.00021785
BTCUSDT,1618012800000,0.00012959
BTCUSDT,1618041600000,0.00148624
BTCUSDT,1618070400000,0.00119652
BTCUSDT,1618099200000,0.00086735
BTCUSDT,1618128000000,0.00099427
BTCUSDT,1618156800000,0.00105998
BTCUSDT,1618185600000,0.00093793
BTCUSDT,1618214400000,0.00106358
BTCUSDT,1618243200000,0.00094343
BTCUSDT,1618272000000,0.00084072
BTCUSDT,1618300800000,0.00089928
BTCUSDT,1618329600000,0.0012267
BTCUSDT,1618358400000,0.00090508
BTCUSDT,1618387200000,0.00108567
BTCUSDT,1618416000000,0.00104786
BTCUSDT,1618444800000,0.00076335
BTCUSDT,1618473600000,0.00082082
BTCUSDT,1618502400000,0.00110324
BTCUSDT,1618531200000,0.00109647
BTCUSDT,1618560000000,0.00120022
BTCUSDT,1618588800000,0.00115519
BTCUSDT,1618617600000,0.00054906
BTCUSDT,1618646400000,0.00054007
BTCUSDT,1618675200000,0.00087572
BTCUSDT,1618704000000,0.00081624
BTCUSDT,1618732800000,0.00058448
BTCUSDT,1618761600000,0.0001
BTCUSDT,1618790400000,0.0001
BTCUSDT,1618819200000,0.0001
BTCUSDT,1618848000000,0.0001
BTCUSDT,1618876800000,0.0001
BTCUSDT,1618905600000,0.0001
BTCUSDT,1618934400000,0.0001
BTCUSDT,1618963200000,0.0001
BTCUSDT,1618992000000,0.0001
BTCUSDT,1619020800000,0.0001
BTCUSDT,1619049600000,0.0001
BTCUSDT,1619078400000,0.0001
BTCUSDT,1619107200000,0.0001
BTCUSDT,1619136000000,0.0001
BTCUSDT,1619164800000,0.00047618
BTCUSDT,1619193600000,0.0001
BTCUSDT,1619222400000,0.0001
BTCUSDT,1619251200000,0.00027672
BTCUSDT,1619280000000,0.0001676
BTCUSDT,1619308800000,0.000217
BTCUSDT,1619337600000,0.00038558
BTCUSDT,1619366400000,0.0001
BTCUSDT,1619395200000,0.0001
BTCUSDT,1619424000000,0.0001
BTCUSDT,1619452800000,0.0001
BTCUSDT,1619481600000,0.0001
BTCUSDT,1619510400000,0.0001
BTCUSDT,1619539200000,0.0001
BTCUSDT,1619568000000,0.0001
BTCUSDT,1619596800000,0.0001
BTCUSDT,1619625600000,0.0001
BTCUSDT,1619654400000,0.0001
BTCUSDT,1619683200000,0.0001
BTCUSDT,1619712000000,0.0001
BTCUSDT,1619740800000,0.0001
BTCUSDT,1619769600000,0.0001
BTCUSDT,1619798400000,0.0001
BTCUSDT,1619827200000,0.00011209
BTCUSDT,1619856000000,0.0001
BTCUSDT,1619884800000,0.00032496
BTCUSDT,1619913600000,0.00015819
BTCUSDT,1619942400000,0.00045285
